,carrier,location,date_time,clean_text,fact,emoji,month,hour,sense_dummy,text_len,len_emoji,day,day_of_month,part_of_day,seconds,sin_time,cos_time
363,ATT,"Dallas, TX",2021-03-30 23:49:38,jen like turn experience around mind sending additional,1,[],3,23,0,55,0,1,30,evening,38,0.002763434465118793,0.9999961817076888
368,ATTHelp,"Los Angeles, Ca.",2021-03-30 23:48:41,dealing billing issue regarding incorrect device fee why ha been,1,[],3,23,0,64,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
371,ATT,"Illinois, USA",2021-03-30 23:48:03,lsu marr chase boa dominator yac ypr yard per team pas attempt full route tree,0,"['➕', '➕', '➕', '➕', '➕', '➕', '➕']",3,23,1,78,7,1,30,evening,3,0.00021816615476863465,0.9999999762017642
372,ATT,"DC,  MD, Va DM|V|",2021-03-30 23:47:34,almost time game know mean tune contest halftime catch,0,[],3,23,-1,54,0,1,30,evening,34,0.002472547254336248,0.9999969432503657
373,ATT,autistic ✡︎ he/they/vamp 19,2021-03-30 23:47:27,would rather lick rusty fork watch att tan,1,[],3,23,0,42,0,1,30,evening,27,0.0019634941468452357,0.9999980723435097
375,TMobile,,2021-03-30 23:46:46,over million cell tower mapped using studio time,1,[],3,23,0,48,0,1,30,evening,46,0.003345208160578313,0.9999944047755279
376,ATT,"Joinville, Brasil",2021-03-30 23:46:42,cole att,1,[],3,23,0,8,0,1,30,evening,42,0.0030543214420707073,0.9999953355493857
377,ATT,Earth,2021-03-30 23:46:36,gaming pentathlon,1,[],3,23,0,17,0,1,30,evening,36,0.0026179908874179934,0.9999965730559848
378,ATT,"São Caetano do Sul, Brasil",2021-03-30 23:46:26,not impressed,0,[],3,23,-1,13,0,1,30,evening,26,0.0018907722297340735,0.99999821248859
379,ATT,Lake Superior Keweenaw Shore,2021-03-30 23:46:03,,1,[],3,23,0,0,0,1,30,evening,3,0.00021816615476863465,0.9999999762017642
380,ATT,"New Orleans, LA",2021-03-30 23:45:52,att never sent money back ima give one day start disputing shit,1,['🥴'],3,23,-1,63,1,1,30,evening,52,0.0037815376999142786,0.9999928499607506
382,ATT,"Kuşadası, Türkiye",2021-03-30 23:45:02,great bitch release the snyder cut number,0,[],3,23,1,41,0,1,30,evening,2,0.00014544410382007366,0.9999999894230063
383,ATT,"Kuşadası, Türkiye",2021-03-30 23:44:58,great bitch release the snyder cut number,0,[],3,23,1,41,0,1,30,evening,58,0.004217866519298844,0.99999110476145
384,ATT,"FO, West India",2021-03-30 23:44:41,the camper notorious att undermining terrible white underground make funny,0,[],3,23,-1,74,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
385,ATT,Vadodara,2021-03-30 23:44:20,there one thing get,1,[],3,23,0,19,0,1,30,evening,20,0.001454440530541535,0.9999989423008122
386,ATTHelp,,2021-03-30 23:43:49,frank help please send share detail take look,1,[],3,23,0,45,0,1,30,evening,49,0.0035633730150482867,0.999993651166224
387,ATT,United States,2021-03-30 23:43:17,first support voter suppression please use att,1,[],3,23,1,46,0,1,30,evening,17,0.0012362745719139464,0.9999992358122994
388,ATT,,2021-03-30 23:41:30,say supposed panther,1,[],3,23,0,20,0,1,30,evening,30,0.0021816598343367697,0.9999976201773518
389,ATTHelp,,2021-03-30 23:41:28,hey stephen hear please try troubleshooting app meet,1,[],3,23,0,52,0,1,30,evening,28,0.002036216053572466,0.9999979269099427
390,ATT,,2021-03-30 23:41:14,this need att warning consider warning,1,['🖤'],3,23,0,38,1,1,30,evening,14,0.0010181085544440501,0.9999994817273514
392,ATT,,2021-03-30 23:40:44,lsu marr chase boa dominator yac ypr yard per team pas attempt full route tree,0,"['➕', '➕', '➕', '➕', '➕', '➕', '➕']",3,23,1,78,7,1,30,evening,44,0.0031997648351684022,0.9999948807393964
393,ATT,"Miami, Florida",2021-03-30 23:40:13,alternate,1,[],3,23,0,9,0,1,30,evening,13,0.0009453865373394367,0.9999995531220477
395,ATT,,2021-03-30 23:38:51,anyone else problem showing florida panther watching magic bubble special,0,[],3,23,1,73,0,1,30,evening,51,0.003708816157778148,0.9999931223177027
396,ATT,Mississippi gulf coast usa,2021-03-30 23:38:46,fixing end connection soon get cable hooked,1,[],3,23,0,43,0,1,30,evening,46,0.003345208160578313,0.9999944047755279
398,ATT,under kingsize blanket,2021-03-30 23:38:41,very excited announce ambassador honored working alongside help increase visibility acce,0,"['☺', '️', '🎉']",3,23,1,88,3,1,30,evening,41,0.002981599721100411,0.9999955550216727
399,ATT,USA,2021-03-30 23:38:29,this true friend working att told thing,0,[],3,23,1,39,0,1,30,evening,29,0.0021089379495311737,0.9999977761878899
401,ATTHelp,,2021-03-30 23:58:11,happy help please detail error message receiving,0,[],3,23,1,48,0,1,30,evening,11,0.0007999424885157787,0.9999996800459563
402,ATTHelp,,2021-03-30 23:55:41,experience want look together gilp,1,[],3,23,0,34,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
403,ATTHelp,,2021-03-30 23:54:59,hello experience want customer please use tool,1,[],3,23,0,46,0,1,30,evening,59,0.004290587913368087,0.9999907953853163
404,ATTHelp,,2021-03-30 23:48:55,understand frustration want help please meet get started carlosc,1,[],3,23,0,64,0,1,30,evening,55,0.003999702204792417,0.9999920011591458
405,ATTHelp,"Los Angeles, Ca.",2021-03-30 23:48:41,dealing billing issue regarding incorrect device fee why ha been,1,[],3,23,0,64,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
406,ATTHelp,VA,2021-03-30 23:47:14,service dow help,1,[],3,23,0,16,0,1,30,evening,14,0.0010181085544440501,0.9999994817273514
407,ATTHelp,"Louisiana, USA",2021-03-30 23:47:12,yeah app also tnt apps also,1,[],3,23,0,27,0,1,30,evening,12,0.0008726645152351496,0.9999996192282494
408,ATTHelp,,2021-03-30 23:43:49,frank help please send share detail take look,1,[],3,23,0,45,0,1,30,evening,49,0.0035633730150482867,0.999993651166224
409,ATTHelp,,2021-03-30 23:41:28,hey stephen hear please try troubleshooting app meet,1,[],3,23,0,52,0,1,30,evening,28,0.002036216053572466,0.9999979269099427
410,ATTHelp,,2021-03-30 23:39:47,help figure george please meet service type get work mariag,1,[],3,23,0,59,0,1,30,evening,47,0.0034179297969388783,0.9999941588608922
411,ATTHelp,"Georgia, USA",2021-03-30 23:37:11,pay additional fee watch fox sport south southeast purchase choice package included,1,[],3,23,0,83,0,1,30,evening,11,0.0007999424885157787,0.9999996800459563
412,ATTHelp,,2021-03-30 23:37:10,hello jay understand frustration please share service type work thr,1,[],3,23,0,67,0,1,30,evening,10,0.0007272204575659147,0.9999997355751681
413,ATTHelp,,2021-03-30 23:34:26,thanks sharing please shoot detail experiencing,1,[],3,23,1,47,0,1,30,evening,26,0.0018907722297340735,0.99999821248859
414,ATTHelp,,2021-03-30 23:33:57,help please share detail going broadb,1,[],3,23,0,37,0,1,30,evening,57,0.004145145102923426,0.999991408849134
415,ATTHelp,,2021-03-30 23:33:35,hello see want help tool check outage area,1,[],3,23,0,42,0,1,30,evening,35,0.0025452690776074445,0.9999967607974151
416,ATTHelp,"Bakersfield, CA",2021-03-30 23:31:24,what going screen screen shrinking small picture left top corner every channel,1,[],3,23,1,78,0,1,30,evening,24,0.0017453283658983088,0.9999984769132877
417,ATTHelp,,2021-03-30 23:27:55,want keep family together douglas please connect via,1,[],3,23,0,52,0,1,30,evening,55,0.003999702204792417,0.9999920011591458
418,ATTHelp,Osage and Otoe-Missouria land,2021-03-30 23:26:41,others know fulfilling offer sent back two good working phone dis,1,[],3,23,1,65,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
419,ATTHelp,,2021-03-30 23:18:57,hey tracey thanks bringing attention reach take close,1,[],3,23,1,53,0,1,30,evening,57,0.004145145102923426,0.999991408849134
420,ATTHelp,"Clinton Township, MI",2021-03-30 23:17:04,purchased hulu live signal suck live channel hulu keep buffering wtf,0,[],3,23,-1,68,0,1,30,evening,4,0.0002908882045634246,0.9999999576920253
421,ATTHelp,"Atlanta, GA",2021-03-30 23:16:57,will,1,[],3,23,0,4,0,1,30,evening,57,0.004145145102923426,0.999991408849134
422,ATTHelp,"Dallas, TX",2021-03-30 23:11:46,how worrying better coverage,1,['\U0001f972'],3,23,1,28,1,1,30,evening,46,0.003345208160578313,0.9999944047755279
423,ATTHelp,"Stockholm, Sweden",2021-03-30 23:01:49,yes time daily talk crap fix issue tweet guy communicate,1,[],3,23,-1,56,0,1,30,evening,49,0.0035633730150482867,0.999993651166224
424,ATTHelp,Santa Barbara,2021-03-30 22:59:06,maybe try reading tweet that could problem,1,[],3,22,0,42,0,1,30,evening,6,0.0004363322991533301,0.9999999048070578
425,ATTHelp,,2021-03-30 22:58:08,seeing issue end try logging troubleshoot,1,[],3,22,0,41,0,1,30,evening,8,0.0005817763845130675,0.999999830768105
426,ATTHelp,"Anaheim, CA",2021-03-30 22:57:48,omg fucking hate ive transfered time hung twice,0,[],3,22,-1,47,0,1,30,evening,48,0.003490651415223732,0.9999939076577904
427,ATTHelp,"Stockholm, Sweden",2021-03-30 22:54:15,hey supporting sedition supporting voter suppression think need cancel account,1,[],3,22,1,78,0,1,30,evening,15,0.0010908305661643995,0.999999405044161
428,ATTHelp,,2021-03-30 22:52:59,you people even put fios wire ground since last year fcc,1,[],3,22,0,56,0,1,30,evening,59,0.004290587913368087,0.9999907953853163
429,ATTHelp,"Stockholm, Sweden",2021-03-30 22:52:20,wondering coverage like northern part lopez island fast speed,0,[],3,22,1,61,0,1,30,evening,20,0.001454440530541535,0.9999989423008122
430,ATTHelp,Santa Barbara,2021-03-30 22:48:19,how open transparent conversation why need zip code,1,[],3,22,0,51,0,1,30,evening,19,0.0013817185515113562,0.9999990454264666
431,ATTHelp,"Miami, FL",2021-03-30 22:42:26,nearly responsive spent hour phone today trying get resolved,1,[],3,22,0,60,0,1,30,evening,26,0.0018907722297340735,0.99999821248859
432,ATTHelp,,2021-03-30 22:34:27,sorry loss please meet talk thing help turn experi,0,[],3,22,-1,50,0,1,30,evening,27,0.0019634941468452357,0.9999980723435097
433,ATTHelp,,2021-03-30 22:33:32,wes send contact information get front right team,0,[],3,22,1,49,0,1,30,evening,32,0.0023271035689502685,0.9999972922908238
434,ATTHelp,,2021-03-30 22:28:50,understand importance getting spam message thanks sharing,1,[],3,22,1,57,0,1,30,evening,50,0.0036360945960279547,0.9999933893861943
435,ATTHelp,"Stockholm, Sweden",2021-03-30 22:24:46,keep getting sent ashrion automated system then hang need tech support asap,1,[],3,22,0,75,0,1,30,evening,46,0.003345208160578313,0.9999944047755279
436,ATTHelp,,2021-03-30 22:24:31,learn check download wireless usage get detail data call text record device using,1,[],3,22,0,81,0,1,30,evening,31,0.0022543817076046643,0.9999974588783296
437,ATTHelp,🛩,2021-03-30 22:24:16,sure,0,[],3,22,1,4,0,1,30,evening,16,0.001163552572115895,0.9999993230724769
438,ATTHelp,,2021-03-30 22:23:14,give hand learn block unwanted call message,1,[],3,22,0,43,0,1,30,evening,14,0.0010181085544440501,0.9999994817273514
440,ATTHelp,,2021-03-30 22:18:41,check causing please zip code get started meantime try using,1,[],3,22,0,60,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
441,ATTHelp,,2021-03-30 22:17:49,welcome family eli reach ever need anything always happy help,0,[],3,22,1,61,0,1,30,evening,49,0.0035633730150482867,0.999993651166224
442,ATTHelp,"Stockholm, Sweden",2021-03-30 22:17:00,little hour still waiting expert eager help,1,[],3,22,-1,43,0,1,30,evening,0,0.0,1.0
443,ATTHelp,,2021-03-30 22:06:12,help ready share detail look,1,[],3,22,1,28,0,1,30,evening,12,0.0008726645152351496,0.9999996192282494
444,ATTHelp,,2021-03-30 21:54:21,hello george thanks reaching please click check service alert area,1,[],3,21,1,66,0,1,30,evening,21,0.0015271625018799095,0.9999988338866665
445,ATTHelp,,2021-03-30 21:53:41,shawn want turn experience around tell happened,1,[],3,21,0,47,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
446,ATTHelp,"Nashville, TN",2021-03-30 21:49:57,routinely astonished company like reliable service technology per,1,[],3,21,0,65,0,1,30,evening,57,0.004145145102923426,0.999991408849134
447,TMobileHelp,"Stockholm, Sweden",2021-03-30 21:49:31,working tornado victim newnan local internet provider still,1,[],3,21,-1,59,0,1,30,evening,31,0.0022543817076046643,0.9999974588783296
448,ATTHelp,,2021-03-30 21:49:07,jimmy problem lost iphone mine been month keep,1,[],3,21,0,46,0,1,30,evening,7,0.0005090543431792651,0.9999998704318295
449,ATTHelp,"San Diego, CA",2021-03-30 21:49:06,told october would getting mbps well march keep doin,1,[],3,21,0,52,0,1,30,evening,6,0.0004363322991533301,0.9999999048070578
450,ATTHelp,,2021-03-30 21:47:46,understand coming please connect via talk thing sebast,1,[],3,21,0,54,0,1,30,evening,46,0.003345208160578313,0.9999944047755279
451,ATTHelp,"San Diego, CA",2021-03-30 21:47:13,complain umpteenth million time issue started october signed,1,[],3,21,0,60,0,1,30,evening,13,0.0009453865373394367,0.9999995531220477
452,ATTHelp,Santa Barbara,2021-03-30 21:45:01,wireless save day argument wrong,0,"['""', '""']",3,21,-1,32,2,1,30,evening,1,7.272205210233201e-05,0.9999999973557515
453,ATTHelp,Santa Barbara,2021-03-30 21:44:47,for additional context also tried internet option different,0,[],3,21,0,59,0,1,30,evening,47,0.0034179297969388783,0.9999941588608922
454,ATTHelp,,2021-03-30 21:42:54,our team would like look bevan can send private message best contact,1,[],3,21,1,68,0,1,30,evening,54,0.0039269807238059996,0.9999922893814706
455,ATTHelp,Santa Barbara,2021-03-30 21:40:29,topped around mbps and hit cap anywhere mbps,1,[],3,21,0,44,0,1,30,evening,29,0.0021089379495311737,0.9999977761878899
456,ATTHelp,Santa Barbara,2021-03-30 21:38:39,office meeting drop rain heavily call drop also pay fastest,1,[],3,21,-1,59,0,1,30,evening,39,0.0028361562322398656,0.9999959781008253
457,ATTHelp,Santa Barbara,2021-03-30 21:36:03,tell work home rural area need fiber currently spend,1,[],3,21,0,52,0,1,30,evening,3,0.00021816615476863465,0.9999999762017642
458,ATTHelp,Santa Barbara,2021-03-30 21:34:06,respectfully understanding need speed rural area,1,[],3,21,1,48,0,1,30,evening,6,0.0004363322991533301,0.9999999048070578
459,ATTHelp,,2021-03-30 21:29:05,your internet service matter send detials take look,1,[],3,21,0,51,0,1,30,evening,5,0.00036361025281985316,0.9999999338937898
460,ATTHelp,,2021-03-30 21:23:38,understand frustration wait line want step sarah please share,1,[],3,21,0,61,0,1,30,evening,38,0.002763434465118793,0.9999961817076888
461,ATTHelp,Seattle,2021-03-30 21:16:40,sent thanks,1,[],3,21,1,11,0,1,30,evening,40,0.0029088779843619342,0.9999957692054863
462,ATTHelp,,2021-03-30 21:16:05,hello thanks reaching would happy help please meet account detail,0,[],3,21,1,65,0,1,30,evening,5,0.00036361025281985316,0.9999999338937898
463,ATTHelp,,2021-03-30 21:13:32,hey jonathan want help meet detail take look together lor,1,[],3,21,0,57,0,1,30,evening,32,0.0023271035689502685,0.9999972922908238
464,ATTHelp,,2021-03-30 21:12:46,send detail service type take look gabrielac,1,[],3,21,0,44,0,1,30,evening,46,0.003345208160578313,0.9999944047755279
465,ATTHelp,"Fairbanks, AK",2021-03-30 21:12:00,not bundled combined just wireless account,1,[],3,21,0,42,0,1,30,evening,0,0.0,1.0
466,ATTHelp,"New Buffalo, United States",2021-03-30 21:09:33,yes time daily talk crap fix issue tweet guy comm,1,[],3,21,-1,49,0,1,30,evening,33,0.0023998254179889928,0.9999971204148356
467,ATTHelp,,2021-03-30 21:06:25,hey supporting sedition supporting voter suppression think need cancel account,1,[],3,21,1,78,0,1,30,evening,25,0.0018180503026235678,0.9999983473451829
468,ATTHelp,Seattle,2021-03-30 21:05:49,wondering coverage like northern part lopez island fast,0,[],3,21,1,55,0,1,30,evening,49,0.0035633730150482867,0.999993651166224
469,ATTHelp,Oklahoma,2021-03-30 21:05:41,unlimited wish like cellular limit mobile hotspot speed cause,1,[],3,21,0,61,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
470,ATTHelp,"Stockholm, Sweden",2021-03-30 21:05:35,how get log help subscription big problem logging help,1,[],3,21,0,54,0,1,30,evening,35,0.0025452690776074445,0.9999967607974151
471,ATTHelp,,2021-03-30 21:04:10,work keep family together michelle please meet via help clear thin,0,[],3,21,-1,66,0,1,30,evening,10,0.0007272204575659147,0.9999997355751681
472,ATTHelp,"Chicago, IL",2021-03-30 21:00:16,learn check download wireless usage get detail data call text record device using,1,[],3,21,0,81,0,1,30,evening,16,0.001163552572115895,0.9999993230724769
473,ATTHelp,,2021-03-30 21:00:01,learn check download wireless usage get detail data call text record,1,[],3,21,0,68,0,1,30,evening,1,7.272205210233201e-05,0.9999999973557515
474,ATTHelp,,2021-03-30 20:59:42,jennifer want take look please send detail going help elexxiar,1,[],3,20,0,62,0,1,30,evening,42,0.0030543214420707073,0.9999953355493857
475,ATTHelp,Calhoun - GA,2021-03-30 20:54:35,keep getting sent ashrion automated system then hang need tech support asap,1,[],3,20,0,75,0,1,30,evening,35,0.0025452690776074445,0.9999967607974151
476,ATTHelp,,2021-03-30 20:51:08,little hour still waiting expert eager help,1,[],3,20,-1,43,0,1,30,evening,8,0.0005817763845130675,0.999999830768105
477,TMobileHelp,"Atlanta, GA",2021-03-30 20:41:31,working tornado victim newnan local internet provider,1,[],3,20,-1,53,0,1,30,evening,31,0.0022543817076046643,0.9999974588783296
478,ATTHelp,OK,2021-03-30 20:39:31,fourth month back customer service drove neve,1,[],3,20,0,45,0,1,30,evening,31,0.0022543817076046643,0.9999974588783296
479,ATTHelp,,2021-03-30 20:38:02,want help internet connection send detail get started,1,[],3,20,0,53,0,1,30,evening,2,0.00014544410382007366,0.9999999894230063
480,ATTHelp,,2021-03-30 20:32:03,hey know important strong connection meet look serv,0,[],3,20,1,51,0,1,30,evening,3,0.00021816615476863465,0.9999999762017642
481,ATTHelp,,2021-03-30 20:27:17,want help improve connectivity use tool troubleshoot device,1,[],3,20,0,59,0,1,30,evening,17,0.0012362745719139464,0.9999992358122994
482,ATTHelp,"Stockholm, Sweden",2021-03-30 20:22:21,working since nov receive credit att phone call ema,1,[],3,20,0,51,0,1,30,evening,21,0.0015271625018799095,0.9999988338866665
483,ATTHelp,"Boulder, CO",2021-03-30 20:21:16,how get log help subscription big problem logging help,1,[],3,20,0,54,0,1,30,evening,16,0.001163552572115895,0.9999993230724769
484,ATTHelp,,2021-03-30 20:21:16,already check say outage brand new google pixel,1,[],3,20,1,47,0,1,30,evening,16,0.001163552572115895,0.9999993230724769
485,ATTHelp,,2021-03-30 20:20:34,help billing ruth please share detail look,1,[],3,20,0,42,0,1,30,evening,34,0.002472547254336248,0.9999969432503657
486,ATTHelp,,2021-03-30 20:17:41,hey take look service together meet get started brittneyb,1,[],3,20,0,57,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
487,ATTHelp,,2021-03-30 20:17:03,hey got attention please detail help check alejandror,1,[],3,20,0,53,0,1,30,evening,3,0.00021816615476863465,0.9999999762017642
488,ATTHelp,,2021-03-30 20:15:52,team help please detail experiencing,1,[],3,20,0,36,0,1,30,evening,52,0.0037815376999142786,0.9999928499607506
489,ATTHelp,ATX,2021-03-30 20:14:32,still waiting department contact nearly eod day trying get assistance,1,[],3,20,1,69,0,1,30,evening,32,0.0023271035689502685,0.9999972922908238
490,TMobile,"Stockholm, Sweden",2021-03-30 20:07:17,tmobile looking pretty good right plus would get mlb membership,0,[],3,20,1,63,0,1,30,evening,17,0.0012362745719139464,0.9999992358122994
491,ATTHelp,,2021-03-30 20:04:18,charles appreciate loyalty please meet take closer look,1,[],3,20,0,55,0,1,30,evening,18,0.0013089965651739634,0.9999991432636292
492,ATTHelp,,2021-03-30 20:04:05,understand concern want look option please,1,[],3,20,0,42,0,1,30,evening,5,0.00036361025281985316,0.9999999338937898
493,ATTHelp,,2021-03-30 20:02:56,mitch want help please send detail service type bill question,1,[],3,20,0,61,0,1,30,evening,56,0.004072423664626422,0.9999917076483663
494,ATT,"Gaffney, SC",2021-03-30 19:59:53,short upgrading line give think much,1,[],3,19,1,36,0,1,30,evening,53,0.003854259222051758,0.9999925723153393
495,ATTHelp,,2021-03-30 19:57:34,hey want see leave jeffrey connect take look,1,[],3,19,0,44,0,1,30,evening,34,0.002472547254336248,0.9999969432503657
496,ATTHelp,NEW YORK CITY/MIAMI 📍,2021-03-30 19:57:00,now canceled appointment terrible service long time customer,0,[],3,19,-1,60,0,1,30,evening,0,0.0,1.0
497,ATTHelp,"Chicago, IL USA",2021-03-30 19:54:57,working since nov receive credit att phone call,1,[],3,19,0,47,0,1,30,evening,57,0.004145145102923426,0.999991408849134
498,ATTHelp,United States,2021-03-30 19:53:28,nah gonna end contract enjoy fiber internet though but since,1,[],3,19,1,60,0,1,30,evening,28,0.002036216053572466,0.9999979269099427
499,ATTHelp,,2021-03-30 19:49:00,want help meet look billing together shanyariah,1,[],3,19,0,47,0,1,30,evening,0,0.0,1.0
500,TMobile,"Dallas, Texas",2021-03-30 23:59:57,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,57,0.004145145102923426,0.999991408849134
501,TMobile,"North Carolina, USA",2021-03-30 23:59:53,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,53,0.003854259222051758,0.9999925723153393
502,TMobile,,2021-03-30 23:59:45,bought new phone frm issue week later problem contact customer support new phone,1,[],3,23,1,80,0,1,30,evening,45,0.0032724865065266256,0.9999946454016965
503,TMobile,,2021-03-30 23:59:45,great work community,0,[],3,23,1,20,0,1,30,evening,45,0.0032724865065266256,0.9999946454016965
504,TMobile,,2021-03-30 23:59:44,committed providing reliable service need stay connected please send,1,[],3,23,0,68,0,1,30,evening,44,0.0031997648351684022,0.9999948807393964
505,TMobile,"Warren County, MO",2021-03-30 23:59:43,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,43,0.003127043146888234,0.9999951107886266
506,TMobile,"Michigan, USA",2021-03-30 23:59:42,went tmobile finally got screen protector replaced already chip,0,['😤'],3,23,0,63,1,1,30,evening,42,0.0030543214420707073,0.9999953355493857
507,TMobile,Chicagoland,2021-03-30 23:59:36,why phone call dropping text sending what paying,1,[],3,23,0,48,0,1,30,evening,36,0.0026179908874179934,0.9999965730559848
509,TMobile,,2021-03-30 23:59:11,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,11,0.0007999424885157787,0.9999996800459563
510,TMobile,,2021-03-30 23:58:46,𝐓𝐇𝐄 𝐋𝐄𝐀𝐃𝐄𝐑,1,[],3,23,0,10,0,1,30,evening,46,0.003345208160578313,0.9999944047755279
511,TMobile,"Honolulu,HI  & Chicago, IL",2021-03-30 23:58:44,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,44,0.0031997648351684022,0.9999948807393964
512,TMobile,"California, USA",2021-03-30 23:58:40,alright true this time,0,[],3,23,1,22,0,1,30,evening,40,0.0029088779843619342,0.9999957692054863
513,TMobile,,2021-03-30 23:58:26,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,26,0.0018907722297340735,0.99999821248859
514,TMobile,,2021-03-30 23:58:10,stop give deserve android,1,[],3,23,0,25,0,1,30,evening,10,0.0007272204575659147,0.9999997355751681
515,TMobile,"Texas, USA",2021-03-30 23:57:46,swapping prank thanks all gotta tweet each tweet,1,['👏'],3,23,1,48,1,1,30,evening,46,0.003345208160578313,0.9999944047755279
516,TMobile,,2021-03-30 23:57:44,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,44,0.0031997648351684022,0.9999948807393964
517,TMobile,,2021-03-30 23:57:43,helping people need,1,[],3,23,0,19,0,1,30,evening,43,0.003127043146888234,0.9999951107886266
518,TMobile,"Denver, CO",2021-03-30 23:57:43,donate,1,[],3,23,0,6,0,1,30,evening,43,0.003127043146888234,0.9999951107886266
519,TMobile,"California, USA",2021-03-30 23:57:38,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,38,0.002763434465118793,0.9999961817076888
520,TMobile,NYC/Vermont,2021-03-30 23:57:20,hosting another twitter party tonight follow along gift,1,[],3,23,0,55,0,1,30,evening,20,0.001454440530541535,0.9999989423008122
521,TMobile,"Puerto Rico, USA",2021-03-30 23:57:14,thank,1,['🤟'],3,23,0,5,1,1,30,evening,14,0.0010181085544440501,0.9999994817273514
522,TMobile,"Chandler, AZ",2021-03-30 23:57:09,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,9,0.0006544984227701476,0.9999997858158843
523,TMobile,Chicago IL,2021-03-30 23:57:05,yea redeemed mine got subscription either,1,[],3,23,0,41,0,1,30,evening,5,0.00036361025281985316,0.9999999338937898
524,TMobile,"Tallahassee, FL",2021-03-30 23:56:53,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,53,0.003854259222051758,0.9999925723153393
525,TMobile,"Washington, DC",2021-03-30 23:56:50,resolving pain point thing join force downstairs marley station find soluti,1,[],3,23,0,75,0,1,30,evening,50,0.0036360945960279547,0.9999933893861943
526,TMobile,,2021-03-30 23:56:29,thank going extra mile you amazing true inspiration,0,"['❤', '❤', '❤']",3,23,1,51,3,1,30,evening,29,0.0021089379495311737,0.9999977761878899
527,TMobileHelp,ohio,2021-03-30 23:56:19,fair getting rid tvision paid new firesticks servi,0,[],3,23,1,50,0,1,30,evening,19,0.0013817185515113562,0.9999990454264666
528,TMobile,"Philadelphia, PA",2021-03-30 23:56:15,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,15,0.0010908305661643995,0.999999405044161
529,TMobile,Austin TX,2021-03-30 23:56:07,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,7,0.0005090543431792651,0.9999998704318295
530,TMobile,,2021-03-30 23:56:05,your new updated site mobile tuesday doesnt work,1,['😡'],3,23,1,48,1,1,30,evening,5,0.00036361025281985316,0.9999999338937898
531,TMobile,Licensed in Florida.,2021-03-30 23:56:02,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,2,0.00014544410382007366,0.9999999894230063
533,TMobile,"Wichita, KS",2021-03-30 23:55:44,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,44,0.0031997648351684022,0.9999948807393964
534,TMobile,"Houston, Texas",2021-03-30 23:55:43,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,43,0.003127043146888234,0.9999951107886266
536,TMobile,,2021-03-30 23:55:33,internet want contact hour time cancel,1,[],3,23,0,38,0,1,30,evening,33,0.0023998254179889928,0.9999971204148356
537,TMobile,,2021-03-30 23:55:12,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,12,0.0008726645152351496,0.9999996192282494
538,TMobile,,2021-03-30 23:55:11,crossing finger win,1,['🤞'],3,23,1,19,1,1,30,evening,11,0.0007999424885157787,0.9999996800459563
540,TMobile,,2021-03-30 23:55:00,,1,[],3,23,0,0,0,1,30,evening,0,0.0,1.0
541,TMobile,"El Paso, TX",2021-03-30 23:54:58,congratulation,1,[],3,23,0,14,0,1,30,evening,58,0.004217866519298844,0.99999110476145
542,TMobile,Maine,2021-03-30 23:54:56,need coverage sidney central maine concert venue,1,[],3,23,0,48,0,1,30,evening,56,0.004072423664626422,0.9999917076483663
543,TMobile,they/them • 23,2021-03-30 23:54:56,thank yea mom tmobile guy helping trying flirt asking,1,[],3,23,0,53,0,1,30,evening,56,0.004072423664626422,0.9999917076483663
544,TMobile,,2021-03-30 23:54:49,tap this not year prank donating every tweet,1,['🎤'],3,23,0,44,1,1,30,evening,49,0.0035633730150482867,0.999993651166224
